auc,train_balance,test_balance,ticker,config,fold,seed
0.5297619047619048,0.5241379310344828,0.5333333333333333,ITUB4,PRICE+SENT,3,2
0.5173611111111112,0.5241379310344828,0.5333333333333333,ITUB4,PRICE,3,3
0.5111607142857143,0.5241379310344828,0.5333333333333333,ITUB4,SENT,3,3
0.5595238095238095,0.5241379310344828,0.5333333333333333,ITUB4,PRICE+SENT,3,3
0.501984126984127,0.5241379310344828,0.5333333333333333,ITUB4,PRICE,3,4
0.49082341269841273,0.5241379310344828,0.5333333333333333,ITUB4,SENT,3,4
0.5625,0.5241379310344828,0.5333333333333333,ITUB4,PRICE+SENT,3,4
0.5610599078341014,0.5260416666666666,0.6888888888888889,ITUB4,PRICE,4,0
0.4012096774193548,0.5260416666666666,0.6888888888888889,ITUB4,SENT,4,0
0.5247695852534562,0.5260416666666666,0.6888888888888889,ITUB4,PRICE+SENT,4,0
0.5535714285714286,0.5260416666666666,0.6888888888888889,ITUB4,PRICE,4,1
0.4098502304147465,0.5260416666666666,0.6888888888888889,ITUB4,SENT,4,1
0.4959677419354839,0.5260416666666666,0.6888888888888889,ITUB4,PRICE+SENT,4,1
0.5656682027649769,0.5260416666666666,0.6888888888888889,ITUB4,PRICE,4,2
0.40697004608294934,0.5260416666666666,0.6888888888888889,ITUB4,SENT,4,2
0.45564516129032256,0.5260416666666666,0.6888888888888889,ITUB4,PRICE+SENT,4,2
0.6203917050691244,0.5260416666666666,0.6888888888888889,ITUB4,PRICE,4,3
0.3983294930875576,0.5260416666666666,0.6888888888888889,ITUB4,SENT,4,3
0.47004608294930883,0.5260416666666666,0.6888888888888889,ITUB4,PRICE+SENT,4,3
0.5841013824884793,0.5260416666666666,0.6888888888888889,ITUB4,PRICE,4,4
0.4115783410138249,0.5260416666666666,0.6888888888888889,ITUB4,SENT,4,4
0.5408986175115208,0.5260416666666666,0.6888888888888889,ITUB4,PRICE+SENT,4,4
0.46743697478991597,0.59,0.6222222222222222,PETR4,PRICE,0,0
0.6743697478991597,0.59,0.6222222222222222,PETR4,SENT,0,0
0.474264705882353,0.59,0.6222222222222222,PETR4,PRICE+SENT,0,0
0.4705882352941177,0.59,0.6222222222222222,PETR4,PRICE,0,1
0.6507352941176471,0.59,0.6222222222222222,PETR4,SENT,0,1
0.506827731092437,0.59,0.6222222222222222,PETR4,PRICE+SENT,0,1
0.47478991596638653,0.59,0.6222222222222222,PETR4,PRICE,0,2
0.6964285714285715,0.59,0.6222222222222222,PETR4,SENT,0,2
0.5409663865546218,0.59,0.6222222222222222,PETR4,PRICE+SENT,0,2
0.4553571428571428,0.59,0.6222222222222222,PETR4,PRICE,0,3
0.6580882352941176,0.59,0.6222222222222222,PETR4,SENT,0,3
0.4900210084033614,0.59,0.6222222222222222,PETR4,PRICE+SENT,0,3
0.48581932773109243,0.59,0.6222222222222222,PETR4,PRICE,0,4
0.6391806722689076,0.59,0.6222222222222222,PETR4,SENT,0,4
0.4947478991596639,0.59,0.6222222222222222,PETR4,PRICE+SENT,0,4
0.41414141414141414,0.5985507246376811,0.36666666666666664,PETR4,PRICE,1,0
0.47846889952153115,0.5985507246376811,0.36666666666666664,PETR4,SENT,1,0
0.36629452418926106,0.5985507246376811,0.36666666666666664,PETR4,PRICE+SENT,1,0
0.4625199362041467,0.5985507246376811,0.36666666666666664,PETR4,PRICE,1,1
0.49229133439659756,0.5985507246376811,0.36666666666666664,PETR4,SENT,1,1
0.46039340776182885,0.5985507246376811,0.36666666666666664,PETR4,PRICE+SENT,1,1
0.4247740563530037,0.5985507246376811,0.36666666666666664,PETR4,PRICE,1,2
0.4747474747474747,0.5985507246376811,0.36666666666666664,PETR4,SENT,1,2
0.380648591174907,0.5985507246376811,0.36666666666666664,PETR4,PRICE+SENT,1,2
0.41786283891547055,0.5985507246376811,0.36666666666666664,PETR4,PRICE,1,3
0.47102604997341846,0.5985507246376811,0.36666666666666664,PETR4,SENT,1,3
0.36735778841042,0.5985507246376811,0.36666666666666664,PETR4,PRICE+SENT,1,3
0.4189261031366295,0.5985507246376811,0.36666666666666664,PETR4,PRICE,1,4
0.4758107389686337,0.5985507246376811,0.36666666666666664,PETR4,SENT,1,4
0.3854332801701223,0.5985507246376811,0.36666666666666664,PETR4,PRICE+SENT,1,4
0.5850202429149798,0.6012820512820513,0.5777777777777777,PETR4,PRICE,2,0
0.5075910931174089,0.6012820512820513,0.5777777777777777,PETR4,SENT,2,0
0.5202429149797572,0.6012820512820513,0.5777777777777777,PETR4,PRICE+SENT,2,0
0.5668016194331984,0.6012820512820513,0.5777777777777777,PETR4,PRICE,2,1
0.5010121457489879,0.6012820512820513,0.5777777777777777,PETR4,SENT,2,1
0.4772267206477733,0.6012820512820513,0.5777777777777777,PETR4,PRICE+SENT,2,1
0.5769230769230769,0.6012820512820513,0.5777777777777777,PETR4,PRICE,2,2
0.47621457489878544,0.6012820512820513,0.5777777777777777,PETR4,SENT,2,2
0.4924089068825911,0.6012820512820513,0.5777777777777777,PETR4,PRICE+SENT,2,2
0.5612348178137652,0.6012820512820513,0.5777777777777777,PETR4,PRICE,2,3
0.4777327935222672,0.6012820512820513,0.5777777777777777,PETR4,SENT,2,3
0.5237854251012146,0.6012820512820513,0.5777777777777777,PETR4,PRICE+SENT,2,3
