date,n_articles,mean_logit_pos,mean_logit_neg,mean_logit_neu,mean_sentiment
2023-06-08,4,-0.3946952670812607,-1.1780191957950592,-0.715077355504036,0.75
2023-06-09,5,0.26375688910484313,-1.6655818462371825,-0.7385408401489257,0.8
2023-06-12,6,0.2096604835242033,-1.5192630390326183,-1.0767559210459392,0.3333333333333333
2023-06-13,6,-1.2699633439381917,-0.46675490339597064,-0.2847236394882202,1.3333333333333333
2023-06-14,8,-0.9813209921121597,-0.7109980303794146,-0.5573082081973553,1.125
2023-06-15,11,-0.9889511466026306,-0.3244978826154362,-0.8158739764582027,1.0909090909090908
2023-06-16,4,-1.0520884692668915,-0.14866459369659424,-0.9495242685079575,1.0
2023-06-17,2,-1.7872361540794373,-0.8046701997518539,0.45895605999976397,2.0
2023-06-19,2,-1.8332308530807495,0.8694134950637817,-1.4307745099067688,1.0
2023-06-20,6,-1.4332493742307026,-0.3617909252643585,-0.39347678422927856,1.3333333333333333
2023-06-21,8,-0.7659040965081658,-1.143878549337387,-0.29067719727754593,1.125
2023-06-22,4,-0.7485755532979965,-1.7680673897266388,0.34829058352625,1.5
2023-06-23,5,-0.4335136964917183,-0.5412115573883056,-1.1358325004577636,0.8
2023-06-25,3,-1.7566519180933635,0.4791448911031087,-0.7886941234270731,1.3333333333333333
2023-06-26,9,-0.7345735563172234,-0.9081881443659464,-0.5361549492097564,1.1111111111111112
2023-06-27,10,-0.959618478640914,-0.4809014439582825,-0.808421857864596,1.2
2023-06-28,4,-1.7544276416301727,0.5922476798295975,-0.7988158911466599,1.25
2023-06-29,3,0.4871134360631307,-1.2330777769287427,-1.3147761821746826,0.3333333333333333
2023-06-30,6,-1.8634257316589355,1.4909623861312866,-1.6569695274035137,1.0
2023-07-01,2,-1.7855312824249268,1.1545154452323914,-1.6590073704719543,1.0
2023-07-03,7,-1.2068687134555407,0.013238496014050074,-1.095083283526557,1.0
2023-07-04,7,-1.544702478817531,-0.07988542105470385,-0.5783153458365372,1.4285714285714286
2023-07-05,8,-0.658721286803484,-0.8135998696088791,-0.6883900947868824,1.0
2023-07-06,13,-1.2893400581983419,0.17271507474092337,-1.0548550532414362,1.0769230769230769
2023-07-07,2,-0.2600080966949463,-0.519398033618927,-1.54618501663208,0.5
2023-07-08,2,-1.9416599869728088,0.9149853810667992,-1.2208411693572998,1.0
2023-07-10,7,-0.929042888539178,-0.7233386046386191,-0.5024572938148465,1.1428571428571428
2023-07-11,8,-1.0535217858850956,-0.007208008319139481,-1.0121874092146754,1.25
2023-07-12,10,-1.1688438475131988,-0.21968170031905174,-0.9530803352594376,1.0
2023-07-13,4,-0.4743916243314743,-1.4319460913538933,-0.35221758484840393,1.25
2023-07-14,8,-0.812961966264993,0.049036622047424316,-1.3260953349526972,0.875
2023-07-15,1,-1.8565001487731934,1.2707223892211914,-1.6437098979949951,1.0
2023-07-16,1,-0.44120731949806213,-2.16070556640625,0.4615212678909302,2.0
2023-07-17,7,-0.7722829750605992,-1.4286795130797796,-0.09658169533525195,1.4285714285714286
2023-07-18,6,-1.351677566766739,-0.12247822930415471,-0.8133545964956284,1.3333333333333333
2023-07-19,7,-0.7898437636239188,-0.24267474242619105,-0.9025790776525225,1.0
2023-07-20,5,-0.12282418012619019,-1.3042490482330322,-0.7056451171636582,1.0
2023-07-21,4,-0.34298088401556015,-1.440314620733261,-0.35435347259044647,1.0
2023-07-24,4,-1.8510411977767944,1.0754062235355377,-1.3752281442284584,1.0
2023-07-25,3,-0.4325200741489728,-0.5846243699391683,-1.2958259383837383,0.3333333333333333
2023-07-26,7,-1.3316342681646347,-0.1849430969783238,-0.729317362553307,1.2857142857142858
2023-07-27,5,-1.8124280452728272,0.9952209949493408,-1.2317894458770753,1.2
2023-07-28,8,-1.5628664642572403,-0.08726990967988968,-0.5533326230943203,1.375
2023-07-29,2,-0.627195343375206,-1.1789541840553284,-0.4176454395055771,1.0
2023-07-30,1,-1.4896926879882812,-1.0852323770523071,1.0277398824691772,2.0
2023-07-31,10,-0.2608423998579383,-1.2792838633060455,-0.5577867850661278,0.9
2023-08-01,11,-1.3954187631607056,-0.171703655611385,-0.4688970609144731,1.3636363636363635
